target_id,pose,variant,pic_pointer,palette_pointer,asset_path
en_eu_rev1,front,normal,0x08D312B4,0x08D31840,graphics/pokemon/003/003_front_normal_eb4372ee84b2.png
en_eu_rev1,front,shiny,0x08D312B4,0x08E5A000,graphics/pokemon/003/003_front_shiny_ac271ba86046.png
en_eu_rev1,back,normal,0x08D31868,0x08D31840,graphics/pokemon/003/003_back_normal_4b9b8e4275bf.png
en_eu_rev1,back,shiny,0x08D31868,0x08E5A000,graphics/pokemon/003/003_back_shiny_33dcdd677231.png
en_us_rev0,front,normal,0x08D312B4,0x08D31840,graphics/pokemon/003/003_front_normal_eb4372ee84b2.png
en_us_rev0,front,shiny,0x08D312B4,0x08E5A000,graphics/pokemon/003/003_front_shiny_ac271ba86046.png
en_us_rev0,back,normal,0x08D31868,0x08D31840,graphics/pokemon/003/003_back_normal_4b9b8e4275bf.png
en_us_rev0,back,shiny,0x08D31868,0x08E5A000,graphics/pokemon/003/003_back_shiny_33dcdd677231.png
en_useu_rev2,front,normal,0x08D312B4,0x08D31840,graphics/pokemon/003/003_front_normal_eb4372ee84b2.png
en_useu_rev2,front,shiny,0x08D312B4,0x08E5A000,graphics/pokemon/003/003_front_shiny_ac271ba86046.png
en_useu_rev2,back,normal,0x08D31868,0x08D31840,graphics/pokemon/003/003_back_normal_4b9b8e4275bf.png
en_useu_rev2,back,shiny,0x08D31868,0x08E5A000,graphics/pokemon/003/003_back_shiny_33dcdd677231.png
fr_rev1,front,normal,0x08D31368,0x08D318F4,graphics/pokemon/003/003_front_normal_eb4372ee84b2.png
fr_rev1,front,shiny,0x08D31368,0x08E5A0B4,graphics/pokemon/003/003_front_shiny_ac271ba86046.png
fr_rev1,back,normal,0x08D3191C,0x08D318F4,graphics/pokemon/003/003_back_normal_4b9b8e4275bf.png
fr_rev1,back,shiny,0x08D3191C,0x08E5A0B4,graphics/pokemon/003/003_back_shiny_33dcdd677231.png
fr_rev0,front,normal,0x08D31368,0x08D318F4,graphics/pokemon/003/003_front_normal_eb4372ee84b2.png
fr_rev0,front,shiny,0x08D31368,0x08E5A0B4,graphics/pokemon/003/003_front_shiny_ac271ba86046.png
fr_rev0,back,normal,0x08D3191C,0x08D318F4,graphics/pokemon/003/003_back_normal_4b9b8e4275bf.png
fr_rev0,back,shiny,0x08D3191C,0x08E5A0B4,graphics/pokemon/003/003_back_shiny_33dcdd677231.png
it_rev1,front,normal,0x08D31398,0x08D31924,graphics/pokemon/003/003_front_normal_eb4372ee84b2.png
it_rev1,front,shiny,0x08D31398,0x08E5A0E4,graphics/pokemon/003/003_front_shiny_ac271ba86046.png
it_rev1,back,normal,0x08D3194C,0x08D31924,graphics/pokemon/003/003_back_normal_4b9b8e4275bf.png
it_rev1,back,shiny,0x08D3194C,0x08E5A0E4,graphics/pokemon/003/003_back_shiny_33dcdd677231.png
it_rev0,front,normal,0x08D31398,0x08D31924,graphics/pokemon/003/003_front_normal_eb4372ee84b2.png
it_rev0,front,shiny,0x08D31398,0x08E5A0E4,graphics/pokemon/003/003_front_shiny_ac271ba86046.png
it_rev0,back,normal,0x08D3194C,0x08D31924,graphics/pokemon/003/003_back_normal_4b9b8e4275bf.png
it_rev0,back,shiny,0x08D3194C,0x08E5A0E4,graphics/pokemon/003/003_back_shiny_33dcdd677231.png
